sms_id,message,message_length,label
HAM_SMS_03757,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_01049,Please call me when you are free.,33,ham
HAM_SMS_07494,Please call me when you are free.,33,ham
HAM_SMS_05309,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_02967,Please call me when you are free.,33,ham
HAM_SMS_04714,Please confirm your availability for the session.,49,ham
HAM_SMS_00283,The interview schedule will be shared soon.,43,ham
HAM_SMS_07164,Please call me when you are free.,33,ham
HAM_SMS_01461,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_02308,Your mobile number has won a lottery prize.,43,spam
SPAM_SMS_02098,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_04960,Your payment has been received successfully.,44,ham
HAM_SMS_02495,The report is ready for review.,31,ham
HAM_SMS_04221,Your order has been delivered successfully.,43,ham
HAM_SMS_06018,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_03376,Please confirm your availability for the session.,49,ham
HAM_SMS_03157,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01346,Please find the details shared in the group.,44,ham
HAM_SMS_02229,The meeting has been shifted to 4 PM.,37,ham
SPAM_SMS_00333,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_00409,Please confirm your availability for the session.,49,ham
HAM_SMS_03926,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_07415,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_00470,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_02186,Your payment has been received successfully.,44,ham
SPAM_SMS_02297,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_06673,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00495,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_02635,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_01753,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_03065,Your payment has been received successfully.,44,ham
HAM_SMS_04034,I reached home safely.,22,ham
SPAM_SMS_01212,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_02021,Please call me when you are free.,33,ham
HAM_SMS_04399,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00206,The report is ready for review.,31,ham
SPAM_SMS_02126,Your loan is approved. Pay processing fee to receive funds.,59,spam
HAM_SMS_00038,I reached home safely.,22,ham
HAM_SMS_02147,Your order has been delivered successfully.,43,ham
HAM_SMS_02445,The report is ready for review.,31,ham
HAM_SMS_05110,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_04762,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_01935,The report is ready for review.,31,ham
SPAM_SMS_01589,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_02903,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00869,The interview schedule will be shared soon.,43,ham
HAM_SMS_00460,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_01214,You won a shopping voucher. Claim it today.,43,spam
SPAM_SMS_00240,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_04437,The interview schedule will be shared soon.,43,ham
SPAM_SMS_01107,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_00287,The interview schedule will be shared soon.,43,ham
HAM_SMS_07237,Your payment has been received successfully.,44,ham
HAM_SMS_05598,Please call me when you are free.,33,ham
HAM_SMS_03426,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_00242,The meeting has been shifted to 4 PM.,37,ham
SPAM_SMS_01146,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_01822,Please confirm your availability for the session.,49,ham
SPAM_SMS_00833,Exclusive offer only for you. Click here to redeem.,51,spam
SPAM_SMS_01367,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_05166,Please find the details shared in the group.,44,ham
SPAM_SMS_01235,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_07326,Your order has been delivered successfully.,43,ham
HAM_SMS_00056,Please find the details shared in the group.,44,ham
SPAM_SMS_01115,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
HAM_SMS_04058,Please call me when you are free.,33,ham
HAM_SMS_02636,Your order has been delivered successfully.,43,ham
HAM_SMS_03403,The interview schedule will be shared soon.,43,ham
HAM_SMS_05337,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_02001,Please call me when you are free.,33,ham
HAM_SMS_05348,The interview schedule will be shared soon.,43,ham
HAM_SMS_00637,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_01466,Please confirm your availability for the session.,49,ham
HAM_SMS_03960,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_00799,Your mobile number has won a lottery prize.,43,spam
SPAM_SMS_02115,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_02473,The report is ready for review.,31,ham
HAM_SMS_01527,The interview schedule will be shared soon.,43,ham
HAM_SMS_03940,Please find the details shared in the group.,44,ham
SPAM_SMS_02166,Earn money from home without investment. Join now.,50,spam
HAM_SMS_04387,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_00354,Claim your free gift card now before it expires.,48,spam
SPAM_SMS_00828,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_01925,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_02410,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_05125,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00314,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_02888,Please find the details shared in the group.,44,ham
HAM_SMS_00176,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_04739,Please confirm your availability for the session.,49,ham
HAM_SMS_02627,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_00359,Exclusive offer only for you. Click here to redeem.,51,spam
SPAM_SMS_00432,Your mobile number has won a lottery prize.,43,spam
SPAM_SMS_00916,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_00079,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_04421,The interview schedule will be shared soon.,43,ham
HAM_SMS_02994,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03303,Please call me when you are free.,33,ham
SPAM_SMS_02131,Limited time offer. Get free coupons by clicking this link.,59,spam
SPAM_SMS_01988,Claim your free gift card now before it expires.,48,spam
HAM_SMS_00377,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_07377,Please call me when you are free.,33,ham
HAM_SMS_01265,Please find the details shared in the group.,44,ham
HAM_SMS_00457,The interview schedule will be shared soon.,43,ham
HAM_SMS_03425,I reached home safely.,22,ham
SPAM_SMS_00781,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_03047,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_01746,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_02935,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_05170,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_03208,Please confirm your availability for the session.,49,ham
SPAM_SMS_01141,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
SPAM_SMS_02066,Recharge offer available. Get double benefits today.,52,spam
SPAM_SMS_02036,Final warning! Complete KYC verification now.,45,spam
SPAM_SMS_00701,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_02106,Please call me when you are free.,33,ham
HAM_SMS_05767,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_02075,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_06164,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_00677,Please confirm your availability for the session.,49,ham
HAM_SMS_02460,The report is ready for review.,31,ham
SPAM_SMS_00179,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_06448,Please find the details shared in the group.,44,ham
HAM_SMS_05012,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_00527,The report is ready for review.,31,ham
HAM_SMS_03053,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_03200,The interview schedule will be shared soon.,43,ham
HAM_SMS_04818,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_06981,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_05530,Please find the details shared in the group.,44,ham
HAM_SMS_01875,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00117,Suspicious login detected. Update your password immediately.,60,spam
SPAM_SMS_02170,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_03580,The interview schedule will be shared soon.,43,ham
SPAM_SMS_02424,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_06123,Your payment has been received successfully.,44,ham
HAM_SMS_06753,Please confirm your availability for the session.,49,ham
HAM_SMS_04099,I reached home safely.,22,ham
HAM_SMS_07347,The interview schedule will be shared soon.,43,ham
HAM_SMS_05841,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_03713,Your payment has been received successfully.,44,ham
HAM_SMS_07046,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_04091,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_05507,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_00113,Exclusive offer only for you. Click here to redeem.,51,spam
SPAM_SMS_01954,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
HAM_SMS_02945,Please call me when you are free.,33,ham
HAM_SMS_03798,Please confirm your availability for the session.,49,ham
HAM_SMS_02293,Please find the details shared in the group.,44,ham
HAM_SMS_00028,The interview schedule will be shared soon.,43,ham
HAM_SMS_02889,The interview schedule will be shared soon.,43,ham
HAM_SMS_04675,The report is ready for review.,31,ham
SPAM_SMS_01756,Limited time offer. Get free coupons by clicking this link.,59,spam
SPAM_SMS_00933,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_05202,Please find the details shared in the group.,44,ham
HAM_SMS_00275,I reached home safely.,22,ham
HAM_SMS_02393,Please call me when you are free.,33,ham
SPAM_SMS_01922,You won a shopping voucher. Claim it today.,43,spam
SPAM_SMS_02189,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_02104,Your order has been delivered successfully.,43,ham
SPAM_SMS_00898,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_00908,Please call me when you are free.,33,ham
HAM_SMS_03898,The interview schedule will be shared soon.,43,ham
SPAM_SMS_00130,Earn money from home without investment. Join now.,50,spam
HAM_SMS_04789,The report is ready for review.,31,ham
HAM_SMS_04164,Your order has been delivered successfully.,43,ham
HAM_SMS_00084,The report is ready for review.,31,ham
HAM_SMS_00058,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_00329,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_06863,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_07334,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_01858,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_02406,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_03459,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_04054,I reached home safely.,22,ham
HAM_SMS_01710,The meeting has been shifted to 4 PM.,37,ham
SPAM_SMS_00318,You are selected for a reward. Send your account details now.,61,spam
SPAM_SMS_02004,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_00963,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_02143,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_01635,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01871,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_06615,Your order has been delivered successfully.,43,ham
HAM_SMS_04891,Your order has been delivered successfully.,43,ham
HAM_SMS_01831,The report is ready for review.,31,ham
HAM_SMS_00360,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_02992,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02818,Your order has been delivered successfully.,43,ham
SPAM_SMS_01060,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_02044,Please confirm your availability for the session.,49,ham
HAM_SMS_07454,The report is ready for review.,31,ham
HAM_SMS_06573,Please confirm your availability for the session.,49,ham
HAM_SMS_06228,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02554,Please find the details shared in the group.,44,ham
HAM_SMS_03543,Please confirm your availability for the session.,49,ham
HAM_SMS_07061,Your order has been delivered successfully.,43,ham
SPAM_SMS_00695,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_00934,Your order has been delivered successfully.,43,ham
SPAM_SMS_00334,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_00748,Please find the details shared in the group.,44,ham
HAM_SMS_02276,Your order has been delivered successfully.,43,ham
HAM_SMS_00532,Please find the details shared in the group.,44,ham
HAM_SMS_01938,Please confirm your availability for the session.,49,ham
SPAM_SMS_00170,Your loan is approved. Pay processing fee to receive funds.,59,spam
HAM_SMS_03471,The meeting has been shifted to 4 PM.,37,ham
SPAM_SMS_01084,Claim your free gift card now before it expires.,48,spam
HAM_SMS_01308,Your order has been delivered successfully.,43,ham
HAM_SMS_06035,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_01265,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_01731,Your order has been delivered successfully.,43,ham
SPAM_SMS_00155,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_05400,Please call me when you are free.,33,ham
HAM_SMS_02173,Please confirm your availability for the session.,49,ham
HAM_SMS_06032,Let's discuss the presentation after lunch.,43,ham
